,Order_ID,Order_Date,Ship_Date,Customer_Id,Customer_Name,Customer_Segment,Product_Id,Product_Name,Category,Region,State,City,Quantity,Unit_Price,Discount(%),Sales_Amount,Cost_Price,Profit,Payment_Mode,Delivery_Staus,Supplier_Name,Supplier_Email,Stock_Left,Auto_Reorder,Reorder_Quantity
105,ORD1105,2024-03-26,2024-03-31,CUST845,Courtney Oconnell,Home Office,PROD3564,Headphone,Electronics,East,Delaware,Coreyburgh,6,4799,5,27354.3,21228.62,6125.68,Net Banking,Delivered,"Collins, Wright and Garcia",jasminebell@example.com,0,Yes,13
106,ORD1106,2024-10-09,2024-10-13,CUST121,Christopher Williams,Consumer,PROD6404,Notebook,Office Supplies,East,Hawaii,East Susan,2,3243,5,6161.7,4816.26,1345.44,Credit,Delivered,"Olson, Porter and Sharp",williamquinn@example.net,25,No,0
107,ORD1107,2024-07-26,2024-07-29,CUST242,Matthew Morgan,Home Office,PROD5622,Snacks,Grocery,North,Minnesota,Davismouth,10,169,20,1352.0,986.61,365.39,Credit,Pending,Taylor-Miller,gabriellekaiser@example.org,4,Yes,15
108,ORD1108,2025-11-28,2025-11-30,CUST491,Lauren Wang,Home Office,PROD2424,Juice Pack,Grocery,North,Washington,New Daniellechester,2,940,0,1880.0,1355.83,524.17,Credit,Pending,Robinson-Jackson,slee@example.org,16,No,0
109,ORD1109,2024-05-25,2024-05-28,CUST900,Kayla Robles,Home Office,PROD5698,Rice Bag,Grocery,East,Arkansas,East Annaville,4,4072,0,16288.0,11852.97,4435.03,Cash,Returned,"Gonzales, Williams and Walker",josephallen@example.org,16,No,0
110,ORD1110,2025-04-04,2025-04-07,CUST329,Bryan Williams,Corporate,PROD4443,Laptop,Electronics,South,Delaware,Port Manuel,1,894,0,894.0,765.78,128.22,Net Banking,Returned,Ryan-Johnson,jennifer72@example.org,11,No,0
111,ORD1111,2025-04-02,2025-04-03,CUST553,Christian Mcdaniel,Corporate,PROD6060,Juice Pack,Grocery,South,Pennsylvania,Holmesberg,4,3313,5,12589.4,9934.43,2654.97,Net Banking,Delivered,Robinson-Rojas,oliveranthony@example.org,26,No,0
112,ORD1112,2024-10-12,2024-10-17,CUST750,Kathryn Williams,Corporate,PROD5227,Pen,Office Supplies,South,Wyoming,South Kennethshire,2,2717,0,5434.0,4821.42,612.58,Cash,Returned,"Harris, Hall and Hill",wchavez@example.com,25,No,0
113,ORD1113,2024-03-03,2024-03-09,CUST531,Robert Bonilla,Consumer,PROD3965,Snacks,Grocery,South,New York,Lake Josephberg,7,3781,0,26467.0,19058.78,7408.22,Credit,Delivered,Foley-Allen,anthonymiller@example.net,15,No,0
114,ORD1114,2024-11-17,2024-11-22,CUST785,Dr. Jessica Anderson,Consumer,PROD9199,Cooking Oil,Grocery,North,Maine,Brownfurt,3,135,5,384.75,308.44,76.31,Net Banking,Returned,Bennett and Sons,csmith@example.net,16,No,0
115,ORD1115,2025-07-28,2025-07-29,CUST914,Randy Oconnell,Corporate,PROD9590,Sofa,Furniture,East,Michigan,Ericview,1,4070,5,3866.5,2939.22,927.28,Cash,Cancelled,Anderson-Frost,amber74@example.org,0,Yes,11
116,ORD1116,2025-07-18,2025-07-21,CUST980,Christopher Harrell,Corporate,PROD5786,Rice Bag,Grocery,East,Nebraska,Parkerfurt,2,1747,15,2969.9,2383.86,586.04,Net Banking,Delivered,Goodwin and Sons,browningrobert@example.com,27,No,0
117,ORD1117,2025-02-21,2025-02-27,CUST454,Anne Williams,Corporate,PROD5733,Study Table,Furniture,North,Montana,Leroyland,3,1101,20,2642.4,1611.03,1031.37,UPI,Pending,Andrews-Williams,wandrews@example.org,26,No,0
118,ORD1118,2024-03-08,2024-03-11,CUST957,Daniel Rice,Home Office,PROD7175,Headphone,Electronics,West,New Jersey,Vaughanburgh,10,2251,20,18008.0,14947.95,3060.05,Cash,Cancelled,Collins-Graves,petergardner@example.com,7,Yes,25
119,ORD1119,2025-09-07,2025-09-09,CUST200,James Sanders,Corporate,PROD6440,Dinning Table,Furniture,North,Maine,Sherrymouth,3,1915,10,5170.5,4086.59,1083.91,UPI,Delivered,Obrien LLC,ashley89@example.org,12,No,0
120,ORD1120,2025-05-18,2025-05-22,CUST950,Shelly Mcgrath,Corporate,PROD4553,Sofa,Furniture,West,New York,West Jose,4,388,20,1241.6,1014.69,226.91,UPI,Returned,Brown PLC,epalmer@example.com,19,No,0
121,ORD1121,2024-04-26,2024-05-01,CUST537,William Aguirre,Consumer,PROD8560,Headphone,Electronics,South,California,Kelleyfurt,6,4094,10,22107.6,16484.74,5622.86,Cash,Cancelled,Ryan-Tran,russellchase@example.com,18,No,0
122,ORD1122,2024-08-10,2024-08-16,CUST939,Jessica Berg,Corporate,PROD2486,File Folder,Office Supplies,West,Pennsylvania,Brianton,5,4716,5,22401.0,19909.61,2491.39,Credit,Returned,Jones-Bernard,keith42@example.org,30,No,0
123,ORD1123,2024-05-07,2024-05-09,CUST308,Mr. Matthew Sims MD,Corporate,PROD7950,File Folder,Office Supplies,East,Wisconsin,West Samanthaville,8,511,0,4088.0,3667.17,420.83,Net Banking,Returned,Jones and Sons,elizabeth69@example.org,8,Yes,16
124,ORD1124,2025-12-06,2025-12-12,CUST459,Jennifer Wang,Corporate,PROD4888,Cooking Oil,Grocery,East,Minnesota,Andersonton,9,2725,20,19620.0,17250.01,2369.99,Cash,Pending,"Martin, Jensen and Moss",tinahopkins@example.org,12,No,0
125,ORD1125,2024-07-05,2024-07-11,CUST225,Laurie Harris,Home Office,PROD2399,Stapler,Office Supplies,West,Nebraska,New Rebecca,2,140,0,280.0,220.67,59.33,Credit,Cancelled,"Jennings, Allen and Rogers",montoyadustin@example.net,7,Yes,14
126,ORD1126,2025-03-29,2025-03-30,CUST952,Dennis Jones,Corporate,PROD8940,Bookshelf,Furniture,West,Connecticut,North Michaeltown,8,4571,0,36568.0,32636.14,3931.86,Credit,Cancelled,Cox Inc,nwalker@example.net,1,Yes,29
127,ORD1127,2024-07-15,2024-07-17,CUST740,Dr. Deborah Arnold,Home Office,PROD2812,Notebook,Office Supplies,North,Mississippi,Johnsonfort,4,1493,0,5972.0,4841.63,1130.37,Cash,Delivered,Chang Inc,petersjacob@example.net,7,Yes,15
128,ORD1128,2024-12-21,2024-12-27,CUST800,Jennifer Wolf,Consumer,PROD3765,Office Chair,Furniture,East,Wyoming,Lesterstad,6,917,0,5502.0,3374.0,2128.0,UPI,Delivered,Solomon-Turner,rpeterson@example.com,16,No,0
129,ORD1129,2025-09-21,2025-09-26,CUST781,Anthony Acevedo,Home Office,PROD7686,Pen,Office Supplies,South,Tennessee,New Christine,9,2190,15,16753.5,11170.3,5583.2,UPI,Cancelled,Aguilar-Carter,cookdavid@example.com,5,Yes,15
130,ORD1130,2024-11-04,2024-11-05,CUST754,Virginia Combs,Corporate,PROD2507,Stapler,Office Supplies,South,Ohio,Gonzalezborough,8,1030,15,7004.0,4670.17,2333.83,Credit,Delivered,"Edwards, Griffith and Farley",aboone@example.com,23,No,0
131,ORD1131,2025-12-30,2026-01-01,CUST993,Jennifer Perry,Consumer,PROD8669,Notebook,Office Supplies,North,Montana,South Edwardhaven,4,4840,10,17424.0,14586.9,2837.1,Cash,Pending,"Harris, Lowe and Jordan",coxdonald@example.org,5,Yes,25
132,ORD1132,2024-03-11,2024-03-16,CUST121,Andrea Johnston,Home Office,PROD2344,Sugar,Grocery,South,New York,Jonesview,4,3446,15,11716.4,9786.35,1930.05,Cash,Returned,"Smith, Jackson and Brooks",jonesmichael@example.org,18,No,0
133,ORD1133,2026-02-21,2026-02-23,CUST539,Mr. Derrick Morris,Corporate,PROD1383,Office Chair,Furniture,West,Maryland,Higginstown,10,4342,10,39078.0,32972.88,6105.12,UPI,Returned,Whitehead and Sons,gonzalezsteven@example.net,10,No,0
134,ORD1134,2026-01-30,2026-02-02,CUST945,April Stewart,Corporate,PROD4156,Notebook,Office Supplies,West,Idaho,North Johnathanland,1,4566,0,4566.0,3218.5,1347.5,Credit,Pending,"Jones, Johnson and Jimenez",kyle23@example.net,9,Yes,2
135,ORD1135,2024-08-23,2024-08-27,CUST302,Brian Vazquez PhD,Consumer,PROD1662,Office Chair,Furniture,North,Colorado,Samanthashire,8,1818,20,11635.2,9852.23,1782.97,Credit,Returned,Weaver-Oconnell,joylopez@example.org,11,No,0
136,ORD1136,2026-01-29,2026-01-30,CUST474,Emily Figueroa,Consumer,PROD3490,Notebook,Office Supplies,West,Nevada,Lake Rhonda,10,1776,0,17760.0,15728.12,2031.88,Credit,Returned,Villegas-Smith,paynedavid@example.org,11,No,0
137,ORD1137,2024-05-28,2024-06-01,CUST241,Jessica Flowers,Consumer,PROD4036,Cooking Oil,Grocery,East,Nevada,Mckayside,7,1260,0,8820.0,6415.0,2405.0,Net Banking,Returned,Rodriguez Inc,leonholden@example.com,1,Yes,5
138,ORD1138,2025-07-13,2025-07-20,CUST799,Lisa Harris,Consumer,PROD6872,Calculator,Office Supplies,North,Michigan,North Rose,4,2893,20,9257.6,5801.9,3455.7,Net Banking,Delivered,Hanson Group,jerrynewman@example.com,3,Yes,6
139,ORD1139,2024-10-20,2024-10-21,CUST425,James Allen MD,Corporate,PROD8071,Juice Pack,Grocery,South,South Carolina,North Chelsea,5,1669,10,7510.5,5078.7,2431.8,Net Banking,Returned,Novak-Walls,nicolewatkins@example.net,6,Yes,21
140,ORD1140,2026-01-22,2026-01-29,CUST610,Timothy Simmons,Corporate,PROD9723,Study Table,Furniture,West,Michigan,South Crystal,4,4901,0,19604.0,15973.32,3630.68,Net Banking,Pending,"Wilson, Grant and Sharp",shepherdbonnie@example.net,28,No,0
141,ORD1141,2025-11-18,2025-11-19,CUST952,Molly Bowman,Home Office,PROD8834,File Folder,Office Supplies,South,Colorado,North Daniel,8,2102,5,15975.2,10237.64,5737.56,UPI,Returned,"Herrera, Briggs and Logan",jenniferbrock@example.net,1,Yes,18
142,ORD1142,2024-04-20,2024-04-23,CUST240,Holly Jones,Corporate,PROD4985,Office Chair,Furniture,North,New Hampshire,Jeffersontown,6,2383,5,13583.1,10107.57,3475.53,Net Banking,Delivered,"Larson, Jackson and Barnett",rsims@example.com,28,No,0
143,ORD1143,2024-03-16,2024-03-22,CUST527,Rick Lee MD,Home Office,PROD5882,Headphone,Electronics,South,Kansas,Melissamouth,1,466,0,466.0,411.59,54.41,UPI,Returned,Craig PLC,andrearuiz@example.com,29,No,0
144,ORD1144,2025-05-30,2025-05-31,CUST128,Andrew Henson,Consumer,PROD9936,Office Chair,Furniture,South,Illinois,Peterville,7,2622,0,18354.0,15779.17,2574.83,Cash,Pending,Walls Group,gbrown@example.net,9,Yes,6
145,ORD1145,2026-01-01,2026-01-04,CUST223,William Drake DDS,Consumer,PROD7640,Rice Bag,Grocery,West,Utah,Taylorview,5,560,10,2520.0,1941.94,578.06,Net Banking,Delivered,Nelson LLC,dgreer@example.org,16,No,0
146,ORD1146,2025-06-02,2025-06-04,CUST787,Larry Daniels,Consumer,PROD8714,Sugar,Grocery,South,California,New Patrickchester,2,1417,20,2267.2,1545.89,721.31,Cash,Delivered,Harvey and Sons,jennifer00@example.org,15,No,0
147,ORD1147,2025-03-29,2025-04-05,CUST769,Nathan Mitchell,Home Office,PROD3646,Laptop,Electronics,West,Iowa,Port Joseph,9,121,20,871.2,614.78,256.42,UPI,Delivered,Nixon-Davis,timothy26@example.org,0,Yes,7
148,ORD1148,2025-04-03,2025-04-04,CUST257,Jake Jones,Home Office,PROD8147,Keyboard,Electronics,West,Idaho,Crystalberg,1,3882,5,3687.9,3041.6,646.3,Cash,Delivered,Martin LLC,brucebonnie@example.com,28,No,0
149,ORD1149,2025-08-28,2025-08-30,CUST926,Zachary Warren,Corporate,PROD6099,Mouse,Electronics,West,Georgia,Aprilfurt,6,3006,5,17134.2,14750.53,2383.67,Cash,Cancelled,Logan PLC,michealcarson@example.com,3,Yes,17
150,ORD1150,2025-03-29,2025-04-04,CUST277,Lindsey Wilson,Corporate,PROD8363,Snacks,Grocery,South,Texas,Chelseaville,5,604,5,2869.0,2150.14,718.86,Cash,Cancelled,Johnson-Bowers,andreakline@example.com,20,No,0
151,ORD1151,2025-06-21,2025-06-23,CUST363,Becky Mack,Corporate,PROD7608,Office Chair,Furniture,North,Florida,Waltonton,5,3863,15,16417.75,11142.91,5274.84,Credit,Returned,Lewis PLC,csmith@example.net,27,No,0
152,ORD1152,2025-05-17,2025-05-22,CUST317,Christina Bowman,Home Office,PROD2369,Monitor,Electronics,North,Ohio,West Carol,9,3262,5,27890.1,18310.32,9579.78,Cash,Returned,"Coleman, Carpenter and Owens",michelle32@example.org,17,No,0
153,ORD1153,2025-10-03,2025-10-09,CUST669,Leslie Smith,Consumer,PROD2221,Laptop,Electronics,North,Georgia,North Eric,8,661,0,5288.0,4634.96,653.04,Net Banking,Returned,Stevens-Eaton,iherrera@example.org,20,No,0
154,ORD1154,2025-02-23,2025-03-02,CUST673,Katherine Jones,Consumer,PROD1048,Rice Bag,Grocery,West,Washington,Danielschester,1,4579,20,3663.2,2913.56,749.64,UPI,Returned,Davis-Hubbard,danielroth@example.com,1,Yes,28
155,ORD1155,2025-08-16,2025-08-20,CUST486,Alexis Dixon,Consumer,PROD5701,Office Chair,Furniture,West,North Carolina,New Bruce,5,1279,20,5116.0,3468.52,1647.48,UPI,Pending,Ramirez-Stewart,julienelson@example.org,19,No,0
156,ORD1156,2025-10-27,2025-10-29,CUST911,Joshua Baker,Home Office,PROD8010,Sofa,Furniture,West,Maryland,Lake Davidtown,9,1504,10,12182.4,10718.33,1464.07,Net Banking,Returned,Norris PLC,brandon95@example.org,30,No,0
157,ORD1157,2024-03-27,2024-04-03,CUST393,Carl Garcia,Corporate,PROD6790,Snacks,Grocery,West,Wyoming,New Ryanburgh,3,1198,5,3414.3,2705.17,709.13,Credit,Pending,Francis and Sons,vstewart@example.org,2,Yes,20
158,ORD1158,2025-08-12,2025-08-18,CUST788,Linda Jordan,Corporate,PROD2556,Pen,Office Supplies,East,California,Lake Jesseview,5,3212,15,13651.0,9017.49,4633.51,UPI,Pending,Cook-Reeves,robertsrobert@example.net,26,No,0
159,ORD1159,2024-10-09,2024-10-11,CUST115,James Barrett,Consumer,PROD3968,Cooking Oil,Grocery,West,Colorado,Knoxtown,1,1742,10,1567.8,1243.66,324.14,Cash,Delivered,Jacobs PLC,perrylarry@example.org,10,No,0
160,ORD1160,2026-01-26,2026-01-30,CUST595,James Peterson,Home Office,PROD8097,Laptop,Electronics,East,Rhode Island,New Candiceton,3,127,20,304.8,235.81,68.99,UPI,Returned,Parker PLC,owenslisa@example.org,4,Yes,23
161,ORD1161,2025-11-04,2025-11-10,CUST607,Richard Cruz,Consumer,PROD2444,Sofa,Furniture,West,South Dakota,Lake Miguelfurt,2,4426,5,8409.4,6373.57,2035.83,Cash,Cancelled,Porter Ltd,johnterry@example.com,28,No,0
162,ORD1162,2024-09-20,2024-09-25,CUST105,Melissa Chambers,Consumer,PROD9943,Juice Pack,Grocery,North,Rhode Island,Lake Robyn,1,1846,20,1476.8,926.49,550.31,Net Banking,Returned,"Simmons, Arnold and Miller",maria04@example.org,7,Yes,2
163,ORD1163,2025-04-29,2025-05-06,CUST180,David May,Home Office,PROD2084,Laptop,Electronics,South,Montana,East Robinburgh,4,4985,15,16949.0,10955.69,5993.31,UPI,Cancelled,Jones-Suarez,jessicakeller@example.com,27,No,0
164,ORD1164,2026-01-07,2026-01-08,CUST861,Kelly Watkins,Home Office,PROD6412,Calculator,Office Supplies,North,Rhode Island,Michealton,4,574,20,1836.8,1601.95,234.85,UPI,Returned,"Burke, White and Evans",ymoyer@example.org,11,No,0
165,ORD1165,2024-05-09,2024-05-10,CUST939,Christian Cunningham,Corporate,PROD3107,Pen,Office Supplies,South,North Carolina,North Mark,6,2448,10,13219.2,8789.58,4429.62,Net Banking,Delivered,"Gilbert, Stanley and Adkins",megan97@example.net,0,Yes,2
166,ORD1166,2025-05-05,2025-05-07,CUST644,Stephanie Short,Corporate,PROD9625,Keyboard,Electronics,East,South Carolina,Wilkinsonton,5,2940,10,13230.0,8464.59,4765.41,UPI,Pending,"Hall, Koch and Hernandez",schroederdanny@example.org,3,Yes,22
167,ORD1167,2025-08-25,2025-08-30,CUST723,William Thompson,Home Office,PROD4112,Sofa,Furniture,South,Hawaii,South Jennifer,1,3610,10,3249.0,2813.34,435.66,UPI,Delivered,Frye-Hutchinson,markrosales@example.com,27,No,0
168,ORD1168,2024-12-13,2024-12-18,CUST246,Charles Gibson,Consumer,PROD3473,Study Table,Furniture,East,North Dakota,West Territown,5,239,5,1135.25,1013.39,121.86,UPI,Delivered,Morrison Inc,andersonkelly@example.org,21,No,0
169,ORD1169,2024-11-02,2024-11-03,CUST180,Steven Medina,Consumer,PROD7103,Cooking Oil,Grocery,South,Indiana,North Ethanside,3,4193,10,11321.1,8650.67,2670.43,Cash,Delivered,Mcmillan Ltd,atucker@example.net,12,No,0
170,ORD1170,2024-08-02,2024-08-04,CUST850,Javier White,Consumer,PROD7249,Sofa,Furniture,West,New Jersey,Rachaelberg,9,4488,5,38372.4,28602.9,9769.5,Cash,Delivered,Brown-Tucker,ijackson@example.com,22,No,0
171,ORD1171,2026-02-02,2026-02-05,CUST430,Teresa Moore,Consumer,PROD2851,Headphone,Electronics,East,Georgia,Russellstad,4,1590,0,6360.0,5607.74,752.26,UPI,Pending,Martinez-Hines,crystalgraham@example.net,15,No,0
172,ORD1172,2024-07-27,2024-07-31,CUST418,Debbie Lane,Corporate,PROD1352,Mouse,Electronics,North,Missouri,West Robert,4,1786,20,5715.2,4349.66,1365.54,Credit,Cancelled,"Kim, Hall and Garner",pbriggs@example.com,19,No,0
173,ORD1173,2024-09-16,2024-09-18,CUST891,Julie Bryant,Home Office,PROD7581,Mouse,Electronics,North,Georgia,West Christopher,10,3954,5,37563.0,25100.45,12462.55,UPI,Returned,Navarro-Villegas,maria30@example.net,17,No,0
174,ORD1174,2025-03-21,2025-03-24,CUST222,Tanner Schultz,Home Office,PROD2359,Laptop,Electronics,East,Arkansas,West Christy,9,4517,0,40653.0,32881.4,7771.6,Net Banking,Delivered,Daugherty Inc,karen53@example.org,29,No,0
175,ORD1175,2024-07-31,2024-08-04,CUST323,Brian Green,Corporate,PROD4576,Sofa,Furniture,North,Nebraska,Wagnerton,8,4241,20,27142.4,20290.59,6851.81,Net Banking,Returned,"Green, Mcclure and Johnson",kayla61@example.net,19,No,0
176,ORD1176,2025-06-07,2025-06-13,CUST890,Barbara Adams,Corporate,PROD6764,Sofa,Furniture,North,Alaska,North Christopherhaven,10,568,0,5680.0,5070.58,609.42,UPI,Pending,Stout Ltd,douglaschavez@example.net,25,No,0
177,ORD1177,2025-04-09,2025-04-13,CUST170,Christopher Taylor,Corporate,PROD6353,Stapler,Office Supplies,North,Michigan,Richardsonmouth,6,4348,10,23479.2,15252.24,8226.96,UPI,Pending,Dennis Inc,matthew00@example.com,16,No,0
178,ORD1178,2025-05-30,2025-06-06,CUST839,Terry Ballard,Corporate,PROD9679,Calculator,Office Supplies,East,Rhode Island,Summersborough,2,1079,15,1834.3,1417.31,416.99,Cash,Pending,Dawson-Maldonado,danieldoyle@example.net,26,No,0
179,ORD1179,2024-09-13,2024-09-17,CUST759,Debra Ashley,Corporate,PROD2083,Juice Pack,Grocery,West,New Mexico,New Steven,9,2356,5,20143.8,17170.39,2973.41,Cash,Cancelled,"Turner, Santana and Lyons",oreed@example.org,8,Yes,19
180,ORD1180,2024-10-04,2024-10-08,CUST510,Richard Stevenson,Corporate,PROD4170,Rice Bag,Grocery,East,Oklahoma,Cynthiahaven,3,4155,0,12465.0,8117.45,4347.55,Credit,Pending,"Turner, Padilla and Mcdonald",davisheather@example.org,23,No,0
181,ORD1181,2025-12-18,2025-12-22,CUST125,Nicole Gray,Consumer,PROD8425,Headphone,Electronics,North,Rhode Island,Seanburgh,3,555,10,1498.5,1091.66,406.84,UPI,Pending,Smith-Pratt,devin94@example.com,7,Yes,23
182,ORD1182,2025-11-28,2025-12-01,CUST847,Alicia Young,Consumer,PROD8536,Calculator,Office Supplies,South,Michigan,North Brooke,3,948,5,2701.8,1855.93,845.87,Credit,Cancelled,Lowe-Kelley,xgarcia@example.com,23,No,0
183,ORD1183,2025-09-27,2025-10-01,CUST881,Kimberly Hernandez,Consumer,PROD4915,File Folder,Office Supplies,South,New Hampshire,Weaverland,3,4709,0,14127.0,9683.03,4443.97,Credit,Returned,"Smith, Trevino and Stone",rossrebecca@example.com,19,No,0
184,ORD1184,2025-02-11,2025-02-16,CUST302,Lauren Paul,Corporate,PROD7161,Bookshelf,Furniture,West,Wyoming,Robertoside,9,1239,15,9478.35,7501.85,1976.5,Net Banking,Delivered,"Solis, Edwards and Murphy",srodriguez@example.net,22,No,0
185,ORD1185,2025-04-04,2025-04-07,CUST171,Michael Lucas,Corporate,PROD1643,Study Table,Furniture,West,Ohio,Katrinaborough,8,1974,0,15792.0,11286.37,4505.63,UPI,Returned,"Sanchez, Ramirez and Banks",thomas45@example.net,0,Yes,22
186,ORD1186,2024-10-12,2024-10-16,CUST733,Rebekah Williams,Corporate,PROD8323,Office Chair,Furniture,East,Arkansas,Holtchester,5,2909,0,14545.0,9870.18,4674.82,Net Banking,Cancelled,Vance-Stewart,lrodriguez@example.net,8,Yes,19
187,ORD1187,2025-12-30,2026-01-05,CUST617,Matthew Torres,Corporate,PROD7073,Pen,Office Supplies,North,West Virginia,Carterberg,7,1927,0,13489.0,11510.04,1978.96,Net Banking,Pending,"Leonard, Estes and Chapman",jonessteven@example.net,6,Yes,22
188,ORD1188,2025-01-08,2025-01-10,CUST369,Anthony Taylor,Consumer,PROD9953,Rice Bag,Grocery,North,Idaho,Jasonbury,3,4363,0,13089.0,9997.48,3091.52,UPI,Delivered,"Leblanc, Cooper and Anderson",jeff81@example.org,20,No,0
189,ORD1189,2024-12-18,2024-12-20,CUST483,Kerri Jordan,Corporate,PROD9759,Monitor,Electronics,South,Utah,Port Robertfort,7,972,15,5783.4,4456.22,1327.18,Cash,Returned,Brown-Brown,michellewhite@example.net,24,No,0
190,ORD1190,2024-07-15,2024-07-22,CUST198,Jessica Robinson,Consumer,PROD4449,Cooking Oil,Grocery,North,Louisiana,North Andrea,4,283,0,1132.0,851.15,280.85,Net Banking,Delivered,"Smith, Daugherty and Butler",johnho@example.org,20,No,0
191,ORD1191,2025-05-25,2025-05-30,CUST716,David Odonnell,Home Office,PROD6014,Dinning Table,Furniture,South,Vermont,Lake Natasha,9,2462,20,17726.4,14102.05,3624.35,Credit,Delivered,Rodriguez Group,veronica40@example.com,13,No,0
192,ORD1192,2024-06-13,2024-06-20,CUST131,Catherine Mendez,Corporate,PROD5155,Laptop,Electronics,West,Kansas,New Oliviaport,10,1093,0,10930.0,8510.76,2419.24,Net Banking,Returned,Huynh-Petersen,kathleencaldwell@example.net,6,Yes,26
193,ORD1193,2024-05-11,2024-05-17,CUST905,Leslie Allen MD,Corporate,PROD3421,Pen,Office Supplies,East,Alabama,South Michaelland,10,4335,0,43350.0,29707.27,13642.73,Cash,Returned,Johnson and Sons,christopher33@example.org,20,No,0
194,ORD1194,2024-03-15,2024-03-20,CUST504,Danielle Cox,Consumer,PROD2095,Office Chair,Furniture,West,Wyoming,Ronaldville,5,4254,0,21270.0,13828.44,7441.56,Credit,Delivered,Richards Group,jenniferking@example.com,24,No,0
195,ORD1195,2025-06-09,2025-06-16,CUST932,Andrew Lucas,Consumer,PROD4604,Juice Pack,Grocery,South,Ohio,Port Danielbury,10,1215,5,11542.5,7600.0,3942.5,Net Banking,Pending,"Jackson, Deleon and Flynn",melissa49@example.net,28,No,0
196,ORD1196,2025-07-23,2025-07-28,CUST761,Dennis Ball,Home Office,PROD2686,Snacks,Grocery,North,Wyoming,North Joshua,7,1930,0,13510.0,8315.15,5194.85,UPI,Returned,Olson Ltd,justintorres@example.org,27,No,0
197,ORD1197,2024-12-13,2024-12-18,CUST100,Timothy West,Consumer,PROD6182,Bookshelf,Furniture,South,Virginia,West Toddton,4,4873,0,19492.0,17064.93,2427.07,Cash,Returned,Garcia-Mccarthy,sellersmary@example.com,13,No,0
198,ORD1198,2025-05-24,2025-05-26,CUST365,Victoria Marshall,Home Office,PROD5961,Monitor,Electronics,West,Pennsylvania,New Joseph,7,729,10,4592.7,2913.01,1679.69,Credit,Pending,Peterson-Parker,hectorcallahan@example.com,23,No,0
199,ORD1199,2025-10-22,2025-10-23,CUST519,Ricky Butler,Consumer,PROD8662,Headphone,Electronics,East,California,New Candiceberg,4,2639,5,10028.2,6571.08,3457.12,UPI,Delivered,Estes-Lowe,victoriaharvey@example.org,29,No,0
200,ORD1200,2024-03-27,2024-03-28,CUST288,Carla Phillips,Home Office,PROD2814,Monitor,Electronics,West,New Jersey,Port Katherine,3,4111,5,11716.35,9656.0,2060.35,Credit,Returned,Smith Inc,simpsonamy@example.net,27,No,0
201,ORD1201,2024-04-02,2024-04-09,CUST511,Lori Snyder,Corporate,PROD6507,Juice Pack,Grocery,West,Rhode Island,Christopherborough,2,490,15,833.0,682.35,150.65,UPI,Delivered,Hernandez-Cox,jasonharrison@example.com,4,Yes,14
